Latitude,Longitude,Intervention,Eventlevel,T3-T0,EventType,Vector type,AED,Ambulance,Mug,PIT,Province,distance_to_aed,distance_to_ambulance,distance_to_mug,distance_to_pit
50.56674,5.45285,1,1.0,17.98655,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.14075255620768443,3.890202468920317,24.77995096833566,13.058399720603921
50.64032,5.79541,1,1.0,7.10065,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.13137302571930431,1.2065357888684958,27.6092163504663,7.863197211349716
50.64032,5.79541,1,1.0,16.46605,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.13137302571930431,1.2065357888684958,27.6092163504663,7.863197211349716
50.66108,5.53566,1,1.0,,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.4248048994445069,0.8032025222307494,14.717461311620308,3.1443270117479534
50.66108,5.53566,1,1.0,6.138199999999999,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.4248048994445069,0.8032025222307494,14.717461311620308,3.1443270117479534
50.63626,5.56701,1,1.0,19.318050000000003,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.11526972634670214,0.11543059299495066,18.01285661374052,2.028601589122049
50.66713,5.24017,1,5.0,13.03155,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.2176772789205432,3.2459840033733376,17.55898281682766,23.89370087715598
50.69542,5.64829,1,1.0,11.706966666666666,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.5307892449447502,1.073387378452541,15.691437649529222,2.500723971995727
50.69542,5.64829,1,1.0,6.090816666666667,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.5307892449447502,1.073387378452541,15.691437649529222,2.500723971995727
50.62406,5.51553,1,1.0,12.614833333333332,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.5231009901255683,3.5837312049830694,18.484532001507795,5.479620255941788
50.62406,5.51553,1,1.0,26.13843333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.5231009901255683,3.5837312049830694,18.484532001507795,5.479620255941788
50.52236,5.22204,1,1.0,8.1935,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.47775317804665524,3.331982468409791,33.32193101070438,24.423363749525052
50.52236,5.22204,1,1.0,9.554516666666666,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.47775317804665524,3.331982468409791,33.32193101070438,24.423363749525052
50.57699,5.12365,1,1.0,,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.5614205111346221,9.815362411926401,27.482486216772376,20.643265025828743
50.54651,5.52477,1,2.0,10.073433333333332,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.45377865218290653,4.9401240752645315,27.12329919764299,12.432723606101606
50.54651,5.52477,1,2.0,43.78635,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.45377865218290653,4.9401240752645315,27.12329919764299,12.432723606101606
50.3995,6.06742,1,2.0,9.24685,P003 - Cardiac arrest,PIT,0,0,0,0,Liège,0.4043235212048352,8.654098878537518,59.89002504939133,4.331401535472108
50.60296,5.55878,1,5.0,9.945,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.19892472443379008,1.878185447230101,21.382085498258444,5.734998614373261
50.25431,6.06404,1,1.0,11.658866666666666,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,3.5089211449910196,5.660475169201205,72.32510933954768,19.366003606065753
50.25431,6.06404,1,1.0,12.872683333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,3.5089211449910196,5.660475169201205,72.32510933954768,19.366003606065753
50.49307,5.8662,1,1.0,17.728483333333333,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.17985582074804418,0.08466813895617785,42.6489313741492,9.95027759667809
50.49307,5.8662,1,1.0,14.834716666666669,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.17985582074804418,0.08466813895617785,42.6489313741492,9.95027759667809
50.59697,5.53759,1,5.0,5.1905,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.20225164922301261,0.9175727401504279,21.70462676524893,6.864529195424052
50.594,5.85691,1,1.0,9.3574,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.2629100328773736,1.3094435432794302,34.204865276959616,1.2965956764369369
50.594,5.85691,1,1.0,8.999283333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.2629100328773736,1.3094435432794302,34.204865276959616,1.2965956764369369
50.62089,5.85699,1,1.0,8.647566666666668,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.9182685375330748,4.004218406129918,32.39187483941074,4.277618905693998
50.62089,5.85699,1,1.0,,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.9182685375330748,4.004218406129918,32.39187483941074,4.277618905693998
50.62089,5.85699,1,1.0,24.909966666666666,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.9182685375330748,4.004218406129918,32.39187483941074,4.277618905693998
50.65924,5.62791,1,1.0,10.711783333333331,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.36942130023893544,1.777462382592985,17.732076128545717,1.790490245699856
50.65924,5.62791,1,1.0,,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.36942130023893544,1.777462382592985,17.732076128545717,1.790490245699856
50.63643,5.73255,1,2.0,10.561916666666669,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.24465210793698217,4.306973895800885,24.505807839963218,8.177955453383307
50.62844,6.04517,1,1.0,7.337216666666666,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.44648234136404075,0.23335521237318171,57.85252771841813,14.067917214128585
50.62844,6.04517,1,1.0,133.50308333333334,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.44648234136404075,0.23335521237318171,57.85252771841813,14.067917214128585
50.58977,5.84558,1,1.0,7.517966666666666,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.29598426335345873,1.802064549877324,33.89732084888529,1.2737335371993659
50.58977,5.84558,1,1.0,8.570883333333335,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.29598426335345873,1.802064549877324,33.89732084888529,1.2737335371993659
50.45516,5.88192,1,2.0,11.60455,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.016087837793494656,4.42042557937138,46.648276310492555,14.243061517595137
50.45516,5.88192,1,2.0,,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.016087837793494656,4.42042557937138,46.648276310492555,14.243061517595137
50.45516,5.88192,1,2.0,19.025616666666668,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.016087837793494656,4.42042557937138,46.648276310492555,14.243061517595137
50.5988,5.53486,1,1.0,18.88625,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.44185230576255385,1.1854068720446993,21.469903291635884,6.7655689506571
50.67344,5.18203,1,1.0,11.08775,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.6331760289917164,5.784956479920967,16.419903854244517,30.91549767109968
50.67344,5.18203,1,1.0,13.141066666666667,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.6331760289917164,5.784956479920967,16.419903854244517,30.91549767109968
50.61754,5.50392,1,1.0,13.3835,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.3834224862546494,3.011242772203552,19.117795447439384,6.569241897174215
50.61754,5.50392,1,1.0,8.5486,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.3834224862546494,3.011242772203552,19.117795447439384,6.569241897174215
50.58695,5.51611,1,5.0,13.265233333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.8381235417986522,1.908334896065225,22.586481069588803,8.56008366215794
50.00425,5.71818,1,1.0,7.427499999999999,P003 - Cardiac arrest,MUG,0,0,0,0,Luxembourg,0.09957333483186051,0.9589993351841066,88.84780053140628,52.01758122159527
50.00425,5.71818,1,1.0,8.53525,P003 - Cardiac arrest,Ambulance,0,0,0,0,Luxembourg,0.09957333483186051,0.9589993351841066,88.84780053140628,52.01758122159527
50.602,5.4473,1,2.0,9.021466666666669,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.49042847667078604,1.7680277177159613,20.915289942555706,10.849015443367117
50.602,5.4473,1,2.0,15.6442,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.49042847667078604,1.7680277177159613,20.915289942555706,10.849015443367117
50.49204,5.86911,1,2.0,6.88265,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.2622572496409669,0.24934302399621874,42.86816341450307,10.076505499456253
50.63869,5.61303,1,2.0,36.38358333333333,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.34230976300743876,2.189684171277681,19.10548859530856,2.914512139962019
50.63869,5.61303,1,2.0,14.634616666666666,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.34230976300743876,2.189684171277681,19.10548859530856,2.914512139962019
50.55377,5.45142,1,1.0,14.1823,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.5862476815712303,5.293000742728918,26.22560642708793,14.215892231000508
50.55377,5.45142,1,1.0,13.5583,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,1.5862476815712303,5.293000742728918,26.22560642708793,14.215892231000508
50.67767,5.53877,1,2.0,10.886333333333331,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.21799004175545472,2.5986829588093965,13.011660974301533,3.9146289704961577
50.67767,5.53877,1,2.0,51.11063333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.21799004175545472,2.5986829588093965,13.011660974301533,3.9146289704961577
50.42897,5.85825,1,1.0,20.595466666666667,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,2.3200039814218516,7.226429735534184,48.056598249082064,17.066681264678646
50.42897,5.85825,1,1.0,14.924366666666666,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,2.3200039814218516,7.226429735534184,48.056598249082064,17.066681264678646
50.5885,5.85603,1,1.0,24.7863,P003 - Cardiac arrest,PIT,0,0,0,0,Liège,0.11185837193664007,1.0527083634550696,34.54930289430829,0.7147468319640011
50.64149,5.56511,1,5.0,9.6458,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.09349103661768517,0.4844058609563542,17.420153312546137,1.5875534547356405
50.62647,5.0253,1,2.0,14.6359,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.005001455645001,7.037648931055071,21.586505999884913,20.15946251588341
50.62647,5.0253,1,2.0,23.12503333333333,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,1.005001455645001,7.037648931055071,21.586505999884913,20.15946251588341
50.59011,5.86884,1,1.0,8.52265,P003 - Cardiac arrest,PIT,0,0,0,0,Liège,0.23336169932871376,0.48099503674570027,35.13054794754764,1.078661818398533
50.60195,5.01381,1,1.0,13.334166666666668,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.9943780628702936,7.313422421846253,23.98428387959351,17.391303170672415
50.60195,5.01381,1,1.0,,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,1.9943780628702936,7.313422421846253,23.98428387959351,17.391303170672415
50.60195,5.01381,1,1.0,19.98048333333333,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,1.9943780628702936,7.313422421846253,23.98428387959351,17.391303170672415
50.58897,5.84596,1,2.0,7.671916666666666,P003 - Cardiac arrest,PIT,0,0,0,0,Liège,0.20381464035249977,1.756576693056414,33.975891555899175,1.1973729368211101
50.58897,5.84596,1,2.0,11.817633333333331,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.20381464035249977,1.756576693056414,33.975891555899175,1.1973729368211101
50.65312,5.56828,1,1.0,9.24365,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.43462924349827003,0.7108336627392315,16.291941211219285,0.7142498627871843
50.65312,5.56828,1,1.0,,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.43462924349827003,0.7108336627392315,16.291941211219285,0.7142498627871843
50.61245,5.50714,1,1.0,10.826683333333332,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.061041121808349974,2.862834156353108,19.701595951775644,6.7533791532765965
50.61245,5.50714,1,1.0,18.708,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.061041121808349974,2.862834156353108,19.701595951775644,6.7533791532765965
50.64158,5.58131,1,1.0,44.3359,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.1542551987562852,0.5167963903038234,17.830109171769628,1.2873368743020972
50.64158,5.58131,1,1.0,6.787633333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.1542551987562852,0.5167963903038234,17.830109171769628,1.2873368743020972
50.54441,5.81258,1,5.0,14.69005,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.5768705697779035,2.5006883877575508,35.838214198776356,5.372052540067028
50.56616,5.86731,1,2.0,8.3134,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.4802788414937749,2.204912651720479,36.78944456290938,1.894538450448902
50.56616,5.86731,1,2.0,8.249083333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.4802788414937749,2.204912651720479,36.78944456290938,1.894538450448902
50.57411,5.86625,1,1.0,5.621416666666667,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.14247338532733142,1.3421642747496607,36.14248599050758,1.0441946430988247
50.57411,5.86625,1,1.0,4.765,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.14247338532733142,1.3421642747496607,36.14248599050758,1.0441946430988247
50.65328,5.56266,1,5.0,11.581633333333334,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.3032502265423194,1.1074277373612222,16.1305863819997,1.1107542239216863
50.65328,5.56266,1,5.0,8.931283333333333,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.3032502265423194,1.1074277373612222,16.1305863819997,1.1107542239216863
50.54848,5.24538,1,1.0,8.900733333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.0413330564127674,2.494353499936276,30.61322217884137,26.22133618794483
50.54848,5.24538,1,1.0,23.726733333333332,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,1.0413330564127674,2.494353499936276,30.61322217884137,26.22133618794483
50.63664,5.58461,1,1.0,10.895,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.12574899127999994,0.8931277453283368,18.426667653640692,1.8720590879788686
50.63664,5.58461,1,1.0,10.556433333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.12574899127999994,0.8931277453283368,18.426667653640692,1.8720590879788686
50.47469,5.57718,1,5.0,14.2855,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.22171215070741995,6.466214378525916,35.58483748255419,19.828504317351978
50.41174,3.84736,1,1.0,47.88343333333333,P003 - Cardiac arrest,MUG,0,0,0,0,Hainaut,0.15733647662048528,7.287552802316812,3.119037808968279,6.290454567267898
50.41174,3.84736,1,1.0,17.455883333333336,P003 - Cardiac arrest,Ambulance,0,0,0,0,Hainaut,0.15733647662048528,7.287552802316812,3.119037808968279,6.290454567267898
50.6381,5.57829,1,1.0,5.831766666666667,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.09028010740353684,0.9413803077362191,18.10492846346443,1.6579726076110919
50.6381,5.57829,1,1.0,23.478116666666665,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.09028010740353684,0.9413803077362191,18.10492846346443,1.6579726076110919
50.6381,5.57829,1,1.0,13.38915,P003 - Cardiac arrest,PIT,0,0,0,0,Liège,0.09028010740353684,0.9413803077362191,18.10492846346443,1.6579726076110919
50.6471,5.49591,1,1.0,13.442916666666669,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.44386541008753533,1.3099900437737066,15.797767339465924,5.853555157744987
50.6471,5.49591,1,1.0,10.754816666666668,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.44386541008753533,1.3099900437737066,15.797767339465924,5.853555157744987
50.73218,5.66721,1,1.0,6.599783333333334,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.630191564206831,3.273699702140588,14.523400059384699,6.790474782178206
50.67584,5.58224,1,1.0,10.377066666666668,P003 - Cardiac arrest,PIT,0,0,0,0,Liège,0.6062750576928249,2.5667954227172385,14.440711517073339,2.5528592352017334
50.67584,5.58224,1,1.0,,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.6062750576928249,2.5667954227172385,14.440711517073339,2.5528592352017334
50.62847,5.64749,1,5.0,8.750383333333334,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.2594359691302046,1.025397603641811,21.336009335559158,5.255634560166305
50.60826,5.65696,1,1.0,8.77615,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.3477525704582284,2.1502085250333542,23.591612738411104,7.591495273348267
50.60826,5.65696,1,1.0,,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.3477525704582284,2.1502085250333542,23.591612738411104,7.591495273348267
50.6685,5.5768,1,1.0,11.5764,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.33926824840227615,1.7394484891055693,14.980766341321868,1.726108607481199
50.6685,5.5768,1,1.0,,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.33926824840227615,1.7394484891055693,14.980766341321868,1.726108607481199
50.62571,5.60776,1,2.0,6.0332,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.49804807292460695,0.7390502133423057,20.213292503752864,3.6741177573378216
50.62571,5.60776,1,2.0,12.7378,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.49804807292460695,0.7390502133423057,20.213292503752864,3.6741177573378216
50.60566,5.65869,1,1.0,10.35615,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.5631743087895388,2.448158653146683,23.901884107802378,7.900346814630031
50.60566,5.65869,1,1.0,16.5791,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.5631743087895388,2.448158653146683,23.901884107802378,7.900346814630031
50.66842,5.04234,1,5.0,16.388533333333335,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.2552888741889402,3.517378437294469,17.708411551065087,24.85278596992759
50.5853,5.41372,1,1.0,9.797683333333334,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.4929925364545006,4.411051229225774,23.129236932599728,13.845026802041826
50.5853,5.41372,1,1.0,16.15,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.4929925364545006,4.411051229225774,23.129236932599728,13.845026802041826
50.59355,4.321,1,1.0,10.891083333333334,P003 - Cardiac arrest,MUG,0,0,0,0,Brabant Wallon,0.16019825458635142,1.8586942443507355,0.30116835511310786,22.600687011122304
50.59355,4.321,1,1.0,7.911566666666667,P003 - Cardiac arrest,Ambulance,0,0,0,0,Brabant Wallon,0.16019825458635142,1.8586942443507355,0.30116835511310786,22.600687011122304
50.61218,5.85395,1,5.0,8.238983333333334,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.08753505005648947,3.144113210517561,32.79015148566306,3.3283603753136637
50.45879,5.66815,1,5.0,11.112233333333334,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.69629694982084,4.858985792720967,39.00051651951792,22.507602444609386
50.36282,6.11967,1,2.0,14.617016666666666,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.7015860249178283,8.608990900394891,65.39900766832308,9.836256052825169
50.36282,6.11967,1,2.0,10.366116666666668,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.7015860249178283,8.608990900394891,65.39900766832308,9.836256052825169
50.62561,5.58246,1,1.0,9.315916666666668,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.1480086985901921,1.6974612322867142,19.503779397136906,3.0601338267677356
50.62561,5.58246,1,1.0,9.513716666666664,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.1480086985901921,1.6974612322867142,19.503779397136906,3.0601338267677356
50.39489,5.9318,1,1.0,11.211283333333334,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.0554719465633318,1.1959637354385535,54.138242241175924,7.383573805273747
50.39489,5.9318,1,1.0,22.522550000000003,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.0554719465633318,1.1959637354385535,54.138242241175924,7.383573805273747
50.20414,6.09318,1,1.0,14.0203,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,4.4857522896056565,9.363850247429925,78.1102885091943,25.220151553610233
50.20414,6.09318,1,1.0,11.754466666666668,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,4.4857522896056565,9.363850247429925,78.1102885091943,25.220151553610233
50.21495,6.07443,1,1.0,12.71585,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,5.739512641093037,8.691601773630088,76.37340476890537,23.80399158565843
50.21495,6.07443,1,1.0,12.564733333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,5.739512641093037,8.691601773630088,76.37340476890537,23.80399158565843
50.63342,6.03398,1,5.0,9.631416666666668,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.16368669684682582,1.0063693571514551,42.58827618647957,13.556737903702317
50.04852,4.32466,1,1.0,6.985016666666667,P003 - Cardiac arrest,Ambulance,0,0,0,0,Hainaut,0.008076772369292792,1.4744678131542541,41.44457837130906,42.56423953036417
50.04852,4.32466,1,1.0,7.066166666666667,P003 - Cardiac arrest,MUG,0,0,0,0,Hainaut,0.008076772369292792,1.4744678131542541,41.44457837130906,42.56423953036417
50.5964,5.85616,1,1.0,9.987150000000002,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.04908899082911021,1.539567810019342,33.994847524008904,1.5683050121507065
50.5964,5.85616,1,1.0,9.876983333333332,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.04908899082911021,1.539567810019342,33.994847524008904,1.5683050121507065
50.5946,5.91279,1,5.0,6.821783333333333,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.657639909783058,3.1474724262522846,37.295092492422164,3.999823944754775
50.5946,5.91279,1,5.0,10.466866666666666,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.657639909783058,3.1474724262522846,37.295092492422164,3.999823944754775
50.57755,5.67331,1,2.0,14.906466666666669,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.7735495012620612,5.639203959507582,27.117109504141652,11.181705279773787
50.57755,5.67331,1,2.0,52.399166666666666,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.7735495012620612,5.639203959507582,27.117109504141652,11.181705279773787
50.4742,5.67628,1,5.0,15.465716666666667,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.1603278333372536,3.290420225037594,37.597732543154535,21.050265706931285
50.17123,4.52453,1,5.0,9.1392,P003 - Cardiac arrest,Ambulance,0,0,0,0,Namur,0.6497959477594354,3.7273671479379202,27.103970126422798,27.59448273982056
50.62262,5.11843,1,1.0,10.203983333333332,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.4623903177927606,6.002262591654841,22.55804684470138,23.72349492690867
50.62262,5.11843,1,1.0,14.9458,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,1.4623903177927606,6.002262591654841,22.55804684470138,23.72349492690867
50.40855,6.14589,1,1.0,18.926716666666668,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,1.413408558144034,7.500098514776175,63.1612805665777,8.905578746086565
50.40855,6.14589,1,1.0,10.241033333333332,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.413408558144034,7.500098514776175,63.1612805665777,8.905578746086565
50.63736,5.57999,1,5.0,9.87925,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.15225753544374834,0.9371475142127627,18.226514320790187,1.7437984632476908
50.61896,5.69205,1,1.0,12.488666666666669,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.40868637888242193,4.961656020595582,24.029980692425696,7.459612418594172
50.61896,5.69205,1,1.0,11.345216666666666,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.40868637888242193,4.961656020595582,24.029980692425696,7.459612418594172
50.63127,5.98741,1,2.0,9.1611,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,1.3932624315077193,3.6955493435496707,39.71941754878646,10.535300201154286
50.63127,5.98741,1,2.0,9.970516666666668,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,1.3932624315077193,3.6955493435496707,39.71941754878646,10.535300201154286
50.64423,5.57749,1,2.0,11.035966666666669,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.11763875399202327,0.9646497483493209,17.453534096408767,0.9784778302146774
50.64423,5.57749,1,2.0,,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.11763875399202327,0.9646497483493209,17.453534096408767,0.9784778302146774
50.63565,5.57847,1,1.0,9.9265,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.07484947942486014,0.8308846238899008,18.362264807302868,1.9303833052091288
50.63565,5.57847,1,1.0,5.6710666666666665,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.07484947942486014,0.8308846238899008,18.362264807302868,1.9303833052091288
50.61153,5.59771,1,2.0,,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.1387688384750853,1.023639132153671,21.358383790322186,4.809078100231551
50.61153,5.59771,1,2.0,,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.1387688384750853,1.023639132153671,21.358383790322186,4.809078100231551
50.63552,5.59948,1,1.0,8.91725,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.6494517283225075,1.6826964816690513,18.97681166008099,2.44738767028264
50.63552,5.59948,1,1.0,7.45925,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.6494517283225075,1.6826964816690513,18.97681166008099,2.44738767028264
50.63279,5.54766,1,2.0,6.046016666666668,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.13967912682281558,1.4517430575061572,17.974966804240136,3.12359504121473
50.63279,5.54766,1,2.0,6.0236,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.13967912682281558,1.4517430575061572,17.974966804240136,3.12359504121473
50.67702,5.53761,1,1.0,7.747816666666667,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.10990844467414364,2.508583691526908,13.05530868668047,3.9238768573767113
50.67702,5.53761,1,1.0,8.769683333333335,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.10990844467414364,2.508583691526908,13.05530868668047,3.9238768573767113
50.4234,6.02579,1,1.0,46.792350000000006,P003 - Cardiac arrest,PIT,0,0,0,0,Liège,0.2079600832700123,6.2070738979773035,55.932582565083436,0.3869499362562447
50.4234,6.02579,1,1.0,17.35056666666667,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.2079600832700123,6.2070738979773035,55.932582565083436,0.3869499362562447
50.68028,5.55954,1,1.0,10.7036,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.7964536837496025,3.3220385087316,13.273778944108285,3.3110789357642476
50.68028,5.55954,1,1.0,9.38235,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.7964536837496025,3.3220385087316,13.273778944108285,3.3110789357642476
50.46109,5.88309,1,1.0,22.55485,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.569399411845384,3.8082591655704103,46.17503622024474,13.597886913703674
50.46109,5.88309,1,1.0,22.7017,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.569399411845384,3.8082591655704103,46.17503622024474,13.597886913703674
50.69329,5.25157,1,2.0,5.108316666666667,P003 - Cardiac arrest,MUG,0,0,0,0,Liège,0.6039660744766351,0.41692968641669104,14.968797917004256,23.46352334618463
50.69329,5.25157,1,2.0,,P003 - Cardiac arrest,Ambulance,0,0,0,0,Liège,0.6039660744766351,0.41692968641669104,14.968797917004256,23.46352334618463
